ens_gene	ext_gene	target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUSG00000037761	Actr5	ENSMUST00000142531.7	0.00550356521153644	0.0474609503611229	7.70606304904661	15.1704627082552	1	0.893440274396724	3.03409254165103	0.246977919607	2.78711462204403	1.96347845649237	2.78711462204403
ENSMUSG00000044026	Slc35g1	ENSMUST00000236865.1	0.00550308624288493	0.0474609503611229	7.70622015147681	14.2099734287756	1	0.822607563401383	2.84199468575511	0.0661001488299705	2.77589453692514	1.93241380110705	2.77589453692514
ENSMUSG00000042303	Sgsm3	ENSMUST00000139517.8	0.00550736152070024	0.0474824924320061	7.70481834693205	0.256035896759847	1	6.22215584240403	0.0512071793519694	0.00721880717589667	0.0439883721760727	0.0626057046671001	0.0626057046671001
ENSMUSG00000015095	Fbxw5	ENSMUST00000015239.9	0.00550892162786478	0.0474840933335511	7.70430708565809	0.124540242230732	1	5.95526117123594	0.0249080484461465	0.00383595608044292	0.0210720923657035	0.0694180098686108	0.0694180098686108
ENSMUSG00000026509	Capn2	ENSMUST00000068505.9	0.00551014387957211	0.0474840933335511	7.70390664581282	2.12149058643791	1	6.93653455238662	0.42429811728758	0.00183522497720084	0.42246289231038	0.0543804650393392	0.42246289231038
ENSMUSG00000036766	Dner	ENSMUST00000049126.12	0.00551297688049328	0.0474861289331796	7.7029788329035	38.809938509614	1	2.79184515143735	7.7619877019228	0.0134887015561652	7.74849900036664	1.55205762616731	7.74849900036664
ENSMUSG00000020396	Nefh	ENSMUST00000093369.4	0.00551229563545703	0.0474861289331796	7.70320189747617	17.1887313497799	1	1.97538940468623	3.43774626995598	0.206459408318001	3.23128686163798	2.03677010909418	3.23128686163798
ENSMUSG00000057113	Npm1	ENSMUST00000101375.4	0.00551802884773067	0.0475184528015196	7.70132551037241	1.53705761580535	1	5.78114516938299	0.30741152316107	0.0250781550098325	0.282333368151238	0.0752651334014027	0.282333368151238
ENSMUSG00000028364	Tnc	ENSMUST00000107377.9	0.00551957665101601	0.0475205924806047	7.70081928032078	23.7706974844535	1	1.24887524978305	4.75413949689071	1.1576298181852	3.59650967870551	2.07536482085321	3.59650967870551
ENSMUSG00000046841	Ckap4	ENSMUST00000053871.4	0.00552496880070941	0.0475446315172577	7.69905683449507	5.87405407853531	1	5.07894500855509	1.17481081570706	0.0911590051568072	1.08365181055025	0.120390663005673	1.08365181055025
ENSMUSG00000030616	Sytl2	ENSMUST00000207455.1	0.00552410418967067	0.0475446315172577	7.6993393179888	13.7495211025065	1	0.807441227333419	2.7499042205013	0.04214904316039	2.70775517734091	1.92539148204055	2.70775517734091
ENSMUSG00000051136	Ghsr	ENSMUST00000057186.1	0.00553767125211893	0.0476225372666781	7.69491191025418	19.6001603878636	1	1.71460361102616	3.92003207757272	0.072131623812062	3.84790045376066	2.09448179926372	3.84790045376066
ENSMUSG00000050147	F2rl3	ENSMUST00000058099.8	0.00553792828029371	0.0476225372666781	7.69482813975449	13.6731305528701	1	0.815662651738273	2.73462611057402	0.0712664617472739	2.66335964882675	1.92921430361454	2.66335964882675
ENSMUSG00000027692	Tnik	ENSMUST00000160934.7	0.00553549502017363	0.0476225372666781	7.69562134566966	33.3806723118954	1	2.53957249560138	6.67613446237909	0.304872531259808	6.37126193111928	1.78076267773972	6.37126193111928
ENSMUSG00000004285	Atp6v1f	ENSMUST00000004396.12	0.00555367171546039	0.0476633054667706	7.68970459123018	0.0416467070704722	1	6.01909501341135	0.00832934141409445	0.00264187574120504	0.0056874656728894	0.0675661984998796	0.0675661984998796
ENSMUSG00000006301	Tmbim1	ENSMUST00000016309.15	0.00555222749143946	0.0476633054667706	7.69017398254731	0.105540580599419	1	6.5988242352678	0.0211081161198841	0.00251660505732753	0.0185915110625563	0.0566552882622915	0.0566552882622915
ENSMUSG00000019873	Reep3	ENSMUST00000020023.8	0.00554895048319026	0.0476633054667706	7.69123951416055	0.294084455000058	1	5.61690605485156	0.0588168910000113	0.00694112487855704	0.0518757661214546	0.0819734483802565	0.0819734483802565
ENSMUSG00000021831	Ero1l	ENSMUST00000022378.8	0.00555285574423484	0.0476633054667706	7.68996977703811	1.7026837314791	1	5.62723141792408	0.34053674629582	0.00535421180645596	0.335182534489365	0.081514323356638	0.335182534489365
ENSMUSG00000029864	Gstk1	ENSMUST00000031897.7	0.00555439826919795	0.0476633054667706	7.6894684990123	2.10494945941302	1	4.36666539808663	0.420989891882605	0.0190404939274861	0.401949397955118	0.256661236792764	0.401949397955118
ENSMUSG00000074165	Zfp788	ENSMUST00000098508.8	0.00555176023327242	0.0476633054667706	7.69032587409815	24.7164707676811	1	2.04126336924123	4.94329415353622	0.406321193420666	4.53697296011556	2.01294870496398	4.53697296011556
ENSMUSG00000028621	Cyb5rl	ENSMUST00000126207.1	0.00554904901305359	0.0476633054667706	7.69120746744757	15.3467272800265	1	0.891722698177014	3.06934545600531	0.238982691031792	2.83036276497352	1.96275915881763	2.83036276497352
ENSMUSG00000108314	Prkcz2	ENSMUST00000206136.1	0.00555192084148442	0.0476633054667706	7.69027366373754	14.2064353413616	1	0.822220889904026	2.84128706827232	0.0698797357884931	2.77140733248383	1.93223637951832	2.77140733248383
ENSMUSG00000051527	Usp29	ENSMUST00000207899.1	0.00554849717435429	0.0476633054667706	7.69138695976041	25.8366879030467	1	3.16722848366667	5.16733758060933	0.0637733668809312	5.10356421372841	1.15456048027497	5.10356421372841
ENSMUSG00000030616	Sytl2	ENSMUST00000190365.6	0.00555921116985711	0.047693415462159	7.68790535115966	16.1363453513909	1	0.943284825232219	3.22726907027818	0.374674483411898	2.85259458686628	1.98361168402828	2.85259458686628
ENSMUSG00000024096	Ralbp1	ENSMUST00000166543.9	0.00556254788899758	0.0477108498931305	7.68682245163965	0.969581275339213	1	4.8582383644961	0.193916255067843	0.050460494372478	0.143455760695365	0.149965047852388	0.149965047852388
ENSMUSG00000028920	Fbxo42	ENSMUST00000030757.9	0.00556448719667687	0.0477162931404603	7.6861933726596	0.506299137886917	1	5.36726015946832	0.101259827577383	0.00626406035339049	0.0949957672239929	0.0950535723230505	0.0950535723230505
ENSMUSG00000006941	Eif1b	ENSMUST00000007139.5	0.00556691683527286	0.0477259375097127	7.68540555396762	0.680167151583034	1	5.17918406604907	0.136033430316606	0.0086557405493613	0.127377689767246	0.110018780863995	0.127377689767246
ENSMUSG00000071369	Map3k5	ENSMUST00000095806.9	0.00556880162709699	0.0477309074075037	7.68479464518524	0.77283182588073	1	5.69741037872405	0.154566365176145	0.0156054876243378	0.138960877551808	0.0785298716613363	0.138960877551808
ENSMUSG00000044629	Cnrip1	ENSMUST00000058159.5	0.00557262181460687	0.0477524596123751	7.68355707214529	20.1820535928778	1	1.76868863465579	4.03641071857557	0.0610759420344434	3.97533477654113	2.08695440752097	3.97533477654113
ENSMUSG00000001670	Tat	ENSMUST00000001720.13	0.00558070810389921	0.047759588918288	7.68094032078887	38.3580769015473	1	2.77168378432722	7.67161538030946	0.0163844149105047	7.65523096539896	1.572539209918	7.65523096539896
ENSMUSG00000020183	Cpm	ENSMUST00000020399.5	0.00558138172099154	0.047759588918288	7.68072251044588	0.673715873876617	1	4.86295252162173	0.134743174775324	0.0122288876768904	0.122514287098433	0.149227993997881	0.149227993997881
ENSMUSG00000079614	Seh1l	ENSMUST00000025421.8	0.00558418314658891	0.047759588918288	7.67981697252318	0.114877057306771	1	5.82580050967738	0.0229754114613541	0.0049086999935609	0.0180667114677932	0.0736485864281201	0.0736485864281201
ENSMUSG00000027951	Adar	ENSMUST00000098924.8	0.00558501288887259	0.047759588918288	7.67954885403836	55.062249715321	1	3.57486510474122	11.0124499430642	1.04643828387796	9.96601165918624	0.752200733779474	9.96601165918624
ENSMUSG00000006262	Mob1b	ENSMUST00000113229.7	0.00557721722767815	0.047759588918288	7.68206950586895	0.503854633754487	1	5.44266396469385	0.100770926750897	0.00839120252197538	0.092379724228922	0.0905571478024787	0.092379724228922
ENSMUSG00000051703	Tmem198	ENSMUST00000113575.8	0.00558520662246788	0.047759588918288	7.67948625784979	11.0857678316502	1	4.32550043240145	2.21715356633005	0.0567384689143743	2.16041509741567	0.268544431328776	2.16041509741567
ENSMUSG00000034799	Unc13a	ENSMUST00000177032.1	0.00557901763163846	0.047759588918288	7.681487043686	16.305555022903	1	1.32188366790536	3.26111100458061	0.141136348348879	3.11997465623173	2.08894464625151	3.11997465623173
ENSMUSG00000017421	Zfp207	ENSMUST00000178665.7	0.00558147044030703	0.047759588918288	7.68069382554616	22.7355703243049	1	1.95493275316706	4.54711406486098	0.0375863002871135	4.50952776457386	2.04343800340377	4.50952776457386
ENSMUSG00000017421	Zfp207	ENSMUST00000188489.6	0.00558147044030703	0.047759588918288	7.68069382554616	22.7355703243049	1	1.95493275316706	4.54711406486098	0.0375863002871135	4.50952776457386	2.04343800340377	4.50952776457386
ENSMUSG00000005442	Cic	ENSMUST00000169266.7	0.00559029109687811	0.0477918925400008	7.67784423262806	0.0371873794534605	1	6.51087071740213	0.00743747589069219	0.00361322134466424	0.00382425454602787	0.0577024008231104	0.0577024008231104
ENSMUSG00000036834	Plch1	ENSMUST00000048134.15	0.00559277392317844	0.0478019445413426	7.67704296005154	27.369843461373	1	1.52326181759703	5.47396869227461	1.180383403664	4.29358528861061	2.10636746363544	4.29358528861061
ENSMUSG00000020781	Tsen54	ENSMUST00000021134.9	0.00560080715035954	0.0478035752415635	7.67445291223309	0.691393748992197	1	4.96716104838779	0.13827874979844	0.0135404219971805	0.124738327801259	0.134144033774898	0.134144033774898
ENSMUSG00000032977	Fam207a	ENSMUST00000045454.8	0.00559951069170648	0.0478035752415635	7.6748706558843	0.236866388593079	1	5.67840649160343	0.0473732777186154	0.00512196750957328	0.0422513102090425	0.0793150230549978	0.0793150230549978
ENSMUSG00000045639	Zfp629	ENSMUST00000058038.11	0.00559854672484299	0.0478035752415635	7.67518132829307	20.7098724462172	1	1.1286133054904	4.14197448924345	0.838391588531633	3.30358290071182	2.04578713960167	3.30358290071182
ENSMUSG00000020309	Chac2	ENSMUST00000101394.4	0.00559728245123558	0.0478035752415635	7.6755888678694	3.97299752362646	1	3.86629298176691	0.794599504725292	0.0549111224203241	0.739688382304967	0.499901457344804	0.739688382304967
ENSMUSG00000029462	Vps29	ENSMUST00000118830.7	0.00560017550884006	0.0478035752415635	7.67465642683166	1.7407536686808	1	4.63992956791681	0.34815073373616	0.0239791437300897	0.324171590006071	0.189718494064185	0.324171590006071
ENSMUSG00000022623	Shank3	ENSMUST00000229559.1	0.00559914009866673	0.0478035752415635	7.67499008614192	23.9664395106052	1	1.71278208211354	4.79328790212104	0.911412450015323	3.88187545210572	2.09470064053651	3.88187545210572
ENSMUSG00000036751	Cox6b1	ENSMUST00000075738.5	0.00560643811938572	0.0478380831286225	7.67263965042274	0.467897481335118	1	6.07166692327931	0.0935794962670236	0.00403242944382554	0.089547066823198	0.0661500255436198	0.089547066823198
ENSMUSG00000016200	Syt14	ENSMUST00000195354.5	0.00560746622843094	0.0478380831286225	7.67230878343323	33.2619144318048	1	3.55118321256188	6.65238288636096	0.0574538758084394	6.59492901055252	0.77527814418168	6.59492901055252
ENSMUSG00000051000	Fam160a1	ENSMUST00000094148.5	0.00561141394625848	0.0478605975411641	7.67103889987262	0.577691655870414	1	5.300988266788	0.115538331174083	0.0185104845237499	0.097027846650333	0.099695439924647	0.099695439924647
ENSMUSG00000024937	Ehbp1l1	ENSMUST00000049295.14	0.00561949097917124	0.0478982634417075	7.6684435539657	22.7436682223702	1	1.93677722288961	4.54873364447404	0.0693324138555527	4.47940123061848	2.04902010647485	4.47940123061848
ENSMUSG00000024743	Syt7	ENSMUST00000225861.1	0.00561975906894066	0.0478982634417075	7.66835747548689	15.2114710784985	1	0.889206348536063	3.04229421569971	0.244069021380654	2.79822519431905	1.9617022834147	2.79822519431905
ENSMUSG00000025041	Nt5c2	ENSMUST00000235234.1	0.00561749916600245	0.0478982634417075	7.66908321811514	14.9174156755285	1	3.30909828418764	2.98348313510571	0.451103197205665	2.53237993790004	1.01367075231806	2.53237993790004
ENSMUSG00000029919	Hpgds	ENSMUST00000170252.1	0.00562127461748657	0.047900017843741	7.66787094068051	14.5547262042902	1	0.826981370110863	2.91094524085804	0.0751278688796069	2.83581737197843	1.93441478465926	2.83581737197843
ENSMUSG00000023033	Scn8a	ENSMUST00000108909.8	0.0056237368978925	0.0479098368429123	7.66708076278906	25.0356526758351	1	1.29611955800057	5.00713053516702	1.31090704156963	3.69622349359739	2.08455640331165	3.69622349359739
ENSMUSG00000039176	Polg	ENSMUST00000127082.7	0.00562709521428049	0.047927283016274	7.66600360386562	0.533354390018082	1	5.45282448148337	0.106670878003616	0.0316143302219413	0.075056547781675	0.090010731594284	0.090010731594284
ENSMUSG00000032515	Csrnp1	ENSMUST00000216929.1	0.00562890725655989	0.0479315541546367	7.66542267494373	3.47506859165763	1	3.91004342306817	0.695013718331526	0.0256883817418681	0.669325336589657	0.468670259384467	0.669325336589657
ENSMUSG00000024843	Chka	ENSMUST00000124219.1	0.0056355800793411	0.0479772044324353	7.66328505463267	3.31675484429368	1	4.49974427827511	0.663350968858737	0.0191851282973378	0.644165840561399	0.221522650943403	0.644165840561399
ENSMUSG00000093989	Rnasek	ENSMUST00000040428.3	0.00564331687998574	0.048020713878948	7.66080982107839	0.193951254120657	1	6.14942417892501	0.0387902508241314	0.00254316006336059	0.0362470907607708	0.0642272998761003	0.0642272998761003
ENSMUSG00000006931	P3h4	ENSMUST00000066489.12	0.0056420431048723	0.048020713878948	7.66121710169495	0.113535108898534	1	5.90226040282731	0.022707021779707	0.00316406150475781	0.019542960274949	0.0710706882572156	0.0710706882572156
ENSMUSG00000019796	Lrp11	ENSMUST00000019931.11	0.00566285718814426	0.0480528250445475	7.654573669162	16.9734308966726	1	5.03760083798436	3.39468617933452	0.0822074077781795	3.31247877155634	0.12519825835955	3.31247877155634
ENSMUSG00000025354	Dnajc14	ENSMUST00000026410.1	0.00566007558642478	0.0480528250445475	7.65546005690659	17.5343347390916	1	1.00739283365919	3.50686694781833	0.545213411685053	2.96165353613327	2.00738826355491	2.96165353613327
ENSMUSG00000029569	Tmem168	ENSMUST00000031554.8	0.00565917186511066	0.0480528250445475	7.65574813318573	1.26532065999112	1	4.69704835701477	0.253064131998223	0.0535143738863127	0.199549758111911	0.17821327511239	0.199549758111911
ENSMUSG00000043683	Fem1a	ENSMUST00000060253.4	0.00565539459341554	0.0480528250445475	7.65695270978144	0.101868937259323	1	6.48047945358701	0.0203737874518642	0.00170696375363463	0.0186668236982299	0.058110532555571	0.058110532555571
ENSMUSG00000034164	Emid1	ENSMUST00000062821.12	0.00565740609178066	0.0480528250445475	7.65631113837824	20.6475579668059	1	1.13377651069867	4.12951159336117	0.869412108915701	3.26009948444548	2.04723167617805	3.26009948444548
ENSMUSG00000065954	Tacc1	ENSMUST00000084030.5	0.00565745825573082	0.0480528250445475	7.65629450367758	0.784828311094815	1	5.38872217685453	0.156965662218962	0.0345317799764293	0.122433882242534	0.0936903044332925	0.122433882242534
ENSMUSG00000074141	Il4i1	ENSMUST00000118125.8	0.00565222239447793	0.0480528250445475	7.65796496200114	15.6323299626	1	0.915546409610698	3.12646599252	0.314847520077723	2.81161847244228	1.97258459768664	2.81161847244228
ENSMUSG00000071553	Cpa2	ENSMUST00000144282.1	0.00566110278603793	0.0480528250445475	7.65513267681207	2.12435053243542	1	7.89208931387583	0.424870106487085	0.00535985926632391	0.41951024722076	0.0624300268140494	0.41951024722076
ENSMUSG00000005882	Uqcc1	ENSMUST00000146995.7	0.00566243833143566	0.0480528250445475	7.65470711402116	19.8083122274306	1	1.08913529347494	3.96166244548613	0.739849662455516	3.22181278303061	2.03422620330418	3.22181278303061
ENSMUSG00000062081	Gm6055	ENSMUST00000180532.1	0.00565679123132453	0.0480528250445475	7.65650722465212	1.49158635077088	1	4.6008855160476	0.298317270154177	0.0278240286351952	0.270493241518981	0.198058231395206	0.270493241518981
ENSMUSG00000028416	Bag1	ENSMUST00000215842.1	0.00565645824815442	0.0480528250445475	7.65661342599831	1.69793927593604	1	5.55513982244951	0.339587855187209	0.146528883248186	0.193058971939023	0.0848317631572916	0.193058971939023
ENSMUSG00000116377	Lrp11	ENSMUST00000229554.1	0.00566285718814426	0.0480528250445475	7.654573669162	16.9734308966726	1	5.03760083798436	3.39468617933452	0.0822074077781795	3.31247877155634	0.12519825835955	3.31247877155634
ENSMUSG00000040136	Abcc8	ENSMUST00000209432.1	0.00566667371312696	0.0480740565321718	7.65335821416273	14.6726827941226	1	0.815939058516104	2.93453655882451	0.0375192116104195	2.89701734721409	1.92934216459393	2.89701734721409
ENSMUSG00000032633	Flcn	ENSMUST00000148151.7	0.00566905507030685	0.0480831055395019	7.65260024233748	0.6823319150959	1	5.02020237896049	0.13646638301918	0.03094617015573	0.10552021286345	0.127317954929056	0.127317954929056
ENSMUSG00000041075	Fzd7	ENSMUST00000114246.3	0.00567258213055811	0.0480951635659796	7.65147819648931	7.54883917017044	1	3.53755990057503	1.50976783403409	0.0999740549282378	1.40979377910585	0.788653719147961	1.40979377910585
ENSMUSG00000038836	Agbl3	ENSMUST00000143474.7	0.00567310681715025	0.0480951635659796	7.6513113413958	15.6412846600903	1	0.870544559691174	3.12825693201806	0.168079833657925	2.96017709836014	1.95375083583692	2.96017709836014
ENSMUSG00000038080	Kdm1b	ENSMUST00000037025.15	0.00568195692391697	0.0481590291027614	7.6484992964311	1.15061576963481	1	6.11210830668875	0.230123153926962	0.00415006076168969	0.225973093165272	0.0651249993344623	0.225973093165272
ENSMUSG00000019984	Med23	ENSMUST00000092646.12	0.00568641326593249	0.0481744712473822	7.64708502280607	22.4932766980084	1	1.22757231775072	4.49865533960168	1.15689263222002	3.34176270738165	2.07075482655569	3.34176270738165
ENSMUSG00000027219	Slc28a2	ENSMUST00000110524.1	0.00568510999336358	0.0481744712473822	7.64749851501034	13.9844486089076	1	0.827574694907237	2.79688972178152	0.108711104549402	2.68817861723211	1.93468539114633	2.68817861723211
ENSMUSG00000028494	Plin2	ENSMUST00000000466.12	0.00568860098907212	0.0481818443662192	7.64639113624662	2.75888116729192	1	4.44141247676551	0.551776233458384	0.0496992913631899	0.502076942095195	0.236315628623812	0.502076942095195
ENSMUSG00000054423	Cadps	ENSMUST00000224704.1	0.00569221552117724	0.0482012961926407	7.64524530060211	14.3105939998243	1	0.816409215863257	2.86211879996486	0.0604305177466489	2.80168828221821	1.92955955200606	2.80168828221821
ENSMUSG00000074892	B3galt5	ENSMUST00000099497.3	0.00569403673694625	0.0482055568472998	7.64466824173175	38.3915332398453	1	2.77626771901175	7.67830664796905	0.0112622672145331	7.66704438075452	1.56790530534124	7.66704438075452
ENSMUSG00000037197	Rbm17	ENSMUST00000040314.11	0.00569673734688076	0.0482172587335038	7.64381289005358	0.0177419448706809	1	6.24526827845671	0.00354838897413621	0.00230091847350615	0.00124747050063004	0.0621247886667668	0.0621247886667668
ENSMUSG00000022747	St3gal6	ENSMUST00000137035.7	0.00569924892556823	0.0482273556119405	7.64301778044696	20.32252759527	1	1.026982555669	4.06450551905401	0.465383657545434	3.59912186150858	2.01417600451565	3.59912186150858
ENSMUSG00000024664	Fads3	ENSMUST00000235562.1	0.00570678305313882	0.0482799390706561	7.64063478647495	3.41446630526882	1	4.09869275650702	0.682893261053764	0.0995221127443597	0.583371148309404	0.356600639968622	0.583371148309404
ENSMUSG00000036057	Ptpn23	ENSMUST00000040021.11	0.00571558644963094	0.0483097164830951	7.63785439310769	1.81368078401509	1	6.41747608351823	0.362736156803018	0.00282956735455235	0.359906589448466	0.0590346619255133	0.359906589448466
ENSMUSG00000056050	Mia3	ENSMUST00000109158.8	0.00571442295642576	0.0483097164830951	7.63822161077757	0.141854246843201	1	6.12860630650834	0.02837084936864	0.0096240207927225	0.0187468285759176	0.0647224935825392	0.0647224935825392
ENSMUSG00000026023	Cdk15	ENSMUST00000160662.7	0.00571436192939516	0.0483097164830951	7.63824087402106	15.1298186878628	1	0.844498132748888	3.02596373757257	0.112175341401242	2.91378839617132	1.94231976241914	2.91378839617132
ENSMUSG00000026072	Il1r1	ENSMUST00000195402.1	0.00571314803492711	0.0483097164830951	7.63862408463169	29.131419632639	1	2.32496717155332	5.82628392652781	0.0905021915494726	5.73578173497834	1.90608744340278	5.73578173497834
ENSMUSG00000016028	Celsr1	ENSMUST00000016172.8	0.00572169087562446	0.0483389698300331	7.63592898400653	1.59213162084779	1	5.93804873292786	0.31842632416956	0.00556796925536792	0.312858354914191	0.0699430339569097	0.312858354914191
ENSMUSG00000026043	Col3a1	ENSMUST00000087883.12	0.00572138066138678	0.0483389698300331	7.63602677875192	12.8905974229233	1	4.07770517492215	2.57811948458466	0.122311756909418	2.45580772767524	0.367261184347935	2.45580772767524
ENSMUSG00000048347	Pcdhb18	ENSMUST00000055949.3	0.00572558941150334	0.0483607347683399	7.63470043508556	15.8806561326093	1	1.31371308346987	3.17613122652187	0.153908785506082	3.02222244101579	2.08760200023429	3.02222244101579
ENSMUSG00000021113	Snapc1	ENSMUST00000021532.5	0.00573177244654506	0.0483906079611017	7.63275371859925	1.89358680213996	1	4.18374773714372	0.378717360427991	0.029377393353461	0.349339967074531	0.317888687150708	0.349339967074531
ENSMUSG00000024858	Grk2	ENSMUST00000088737.10	0.0057316362417064	0.0483906079611017	7.63279657934953	0.269822397031211	1	6.37204767459022	0.0539644794062422	0.00494731914014916	0.0490171602660931	0.0597679536088325	0.0597679536088325
ENSMUSG00000020086	H2afy2	ENSMUST00000020283.4	0.0057461211010111	0.0485002459386258	7.62824431331492	16.8286119483794	1	3.67246208151613	3.36572238967587	0.181240187806404	3.18448220186947	0.660276027446226	3.18448220186947
ENSMUSG00000029345	Tfip11	ENSMUST00000031288.13	0.00574853735242241	0.0485002459386258	7.62748607899526	0.00950894774471259	1	6.09331771316655	0.00190178954894252	0.00284844528579617	-0.000946655736853648	0.0655944287508417	0.0655944287508417
ENSMUSG00000034612	Chst11	ENSMUST00000040110.7	0.00575006333606435	0.0485002459386258	7.62700738355307	28.0999977565036	1	4.35201782164157	5.61999955130071	0.133739798627487	5.48625975267322	0.260833958311853	5.48625975267322
ENSMUSG00000072214	Sept5	ENSMUST00000096987.6	0.00574875825699472	0.0485002459386258	7.62741677402248	6.08569057114512	1	5.10945819042604	1.21713811422902	0.526814897287826	0.690323216941199	0.117044686550529	0.690323216941199
ENSMUSG00000025381	Cnpy2	ENSMUST00000219037.1	0.0057565609812935	0.0485438562990194	7.62497054571519	0.366558020814253	1	5.85794699356808	0.073311604162851	0.00914581020974388	0.0641657939531066	0.0725361317614708	0.0725361317614708
ENSMUSG00000031776	Arl2bp	ENSMUST00000034228.15	0.00576774440356836	0.0486157446581483	7.62147032759164	0.264127535213572	1	5.45325672024377	0.052825507042714	0.0061237145839471	0.0467017924587673	0.0899876292383438	0.0899876292383438
ENSMUSG00000036639	Nudt1	ENSMUST00000050205.11	0.00576732557535255	0.0486157446581483	7.62160128877346	17.3912220826374	1	1.67560756977685	3.47824441652747	0.282538141973472	3.195706274554	2.0987039926535	3.195706274554
ENSMUSG00000022257	Laptm4b	ENSMUST00000022867.4	0.00577049513466466	0.048617695900951	7.62061045700593	0.165400330722803	1	5.82845569058018	0.0330800661445602	0.0047570375915997	0.0283230285529608	0.0735550970264479	0.0735550970264479
ENSMUSG00000031367	Ap1s2	ENSMUST00000140845.1	0.00577063456391405	0.048617695900951	7.62056688295989	15.9443080089785	1	0.906505516141532	3.18886160179569	0.284511115242805	2.90435048655289	1.96889443171185	2.90435048655289
ENSMUSG00000096146	Kcnj11	ENSMUST00000209863.1	0.00577309779531765	0.0486272468144064	7.61979725767108	13.2193443324465	1	0.790930119862287	2.6438688664893	0.0374100122449858	2.60645885424432	1.91759901442943	2.60645885424432
ENSMUSG00000020700	Map3k3	ENSMUST00000002044.9	0.00579185497942527	0.0486695512236167	7.61394762562955	1.17180875344362	1	5.25706696439922	0.234361750688724	0.00862276259237436	0.22573898809635	0.10314295588495	0.22573898809635
ENSMUSG00000022949	Clic6	ENSMUST00000023670.3	0.00578132230512368	0.0486695512236167	7.61722997166631	4.6251154853523	1	3.71942458791802	0.92502309707046	0.0276252540864954	0.897397842983965	0.618386286538143	0.897397842983965
ENSMUSG00000050556	Kcnb1	ENSMUST00000059826.9	0.00579061176828677	0.0486695512236167	7.61433473620689	10.4240370643461	1	4.54808267161694	2.08480741286923	0.124665694714095	1.96014171815513	0.209968072448505	1.96014171815513
ENSMUSG00000033697	Arhgap39	ENSMUST00000077821.9	0.00578965326595703	0.0486695512236167	7.61463325215364	32.4086209699025	1	2.48047629440336	6.4817241939805	0.809947751327208	5.67177644265329	1.82183027616809	5.67177644265329
ENSMUSG00000027459	Fam110a	ENSMUST00000109865.7	0.0057879050228053	0.0486695512236167	7.61517785481554	1.26463915137706	1	4.5436929483086	0.252927830275413	0.0304641738127064	0.222463656462706	0.210991417224448	0.222463656462706
ENSMUSG00000056999	Ide	ENSMUST00000131070.1	0.00579512332409569	0.0486695512236167	7.61293033397429	0.69037788100767	1	5.10615894611333	0.138075576201534	0.00801303117693241	0.130062545024602	0.117398346857935	0.130062545024602
ENSMUSG00000037996	Slc24a2	ENSMUST00000134248.7	0.00578982916154142	0.0486695512236167	7.61457846745977	14.6544994904378	1	0.86744882330403	2.93089989808756	0.214985629001719	2.71591426908585	1.95241249782663	2.71591426908585
ENSMUSG00000050556	Kcnb1	ENSMUST00000144351.1	0.00578849824228435	0.0486695512236167	7.61499303968558	19.1440299614692	1	1.41872585769437	3.82880599229384	0.548851225463344	3.2799547668305	2.10122227318102	3.2799547668305
ENSMUSG00000070953	Rabepk	ENSMUST00000145903.7	0.00579518227526226	0.0486695512236167	7.61291199044785	1.28365861666487	1	4.60574679565216	0.256731723332973	0.0310319729582313	0.225699750374742	0.196998465820241	0.225699750374742
ENSMUSG00000021224	Numb	ENSMUST00000155112.7	0.00579237330352602	0.0486695512236167	7.61378625511738	18.7788093198109	1	1.01362554108835	3.75576186396218	0.524858760141151	3.23090310382103	2.00957217244777	3.23090310382103
ENSMUSG00000111624	Ide	ENSMUST00000216591.1	0.00579512332409569	0.0486695512236167	7.61293033397429	0.69037788100767	1	5.10615894611333	0.138075576201534	0.00801303117693241	0.130062545024602	0.117398346857935	0.130062545024602
ENSMUSG00000022855	Senp2	ENSMUST00000232263.1	0.00579541999778117	0.0486695512236167	7.61283802150525	1.45166465820273	1	4.31533686543422	0.290332931640546	0.0311950732744937	0.259137858366052	0.271553274294806	0.271553274294806
ENSMUSG00000073422	H2-Ke6	ENSMUST00000237759.1	0.00578485037848318	0.0486695512236167	7.61612982291338	24.456701156752	1	1.29392208832231	4.8913402313504	1.35637103556939	3.53496919578101	2.08416134500665	3.53496919578101
ENSMUSG00000029649	Pomp	ENSMUST00000031654.9	0.00580588232214978	0.0487462199651019	7.60958566152593	0.580643259792154	1	4.92026775611085	0.116128651958431	0.0125052181058736	0.103623433852557	0.140650046482684	0.140650046482684
ENSMUSG00000068566	Myadm	ENSMUST00000203328.2	0.00580816054447123	0.0487541555182342	7.60887823690826	34.669608330726	1	2.60401884861268	6.9339216661452	0.553250669155649	6.38067099698955	1.72940273113697	6.38067099698955
ENSMUSG00000039886	Tmem120a	ENSMUST00000043378.8	0.00581278109518483	0.0487806644570128	7.60744435048577	0.36406354327842	1	5.38339916144737	0.0728127086556841	0.0051486077707593	0.0676641008849246	0.0940221525398981	0.0940221525398981
ENSMUSG00000022421	Nptxr	ENSMUST00000175858.8	0.0058139861747223	0.0487806644570128	7.60707057168032	7.46613969994593	1	5.39196287906954	1.49322793998919	0.256172357222096	1.23705558276709	0.0934902869637493	1.23705558276709
